dispatch_logic_name,break_point_1,break_point_2,break_point_3,break_point_4
EA_MN_001SUP-East -Blowdown,31,39,49,54
EA_MN_001SUP_West-Blowdown,21,36,41,52
EA_MN_001Crane Medows,13,27,41,53
EA_MN_001SUP_West-Ely,21,36,41,52
EA_MN_001SUP_West-Laurention,21,36,41,52
EA_MN_001Fond Du Lac,17,24,31,36
EA_MN_001SUP-East,31,39,49,54
EA_MN_001Chippewa,17,24,31,36
EA_MN_001Chippewa,17,24,31,36
EA_MN_001Sherburne,13,27,41,53
EA_MN_001BIA Woodland,17,24,31,36
EA_MN_001BIA Woodland,17,24,31,36
EA_MN_001BIA Woodland,17,24,31,36
EA_MN_001Voygers,31,39,49,54
EA_MN_001Voygers,31,39,49,54
EA_MN_001Voygers,31,39,49,54
EA_MN_001Rice Lake,13,27,41,53
EA_MN_002FWS-SE,13,27,41,53
EA_MN_002FWS_Morris,13,27,41,53
EA_MN_002Red Lake,13,27,41,53
EA_MN_002Red Lake,13,27,41,53
EA_MN_002Red Lake,13,27,41,53
EA_MN_002White Earth,13,27,41,53
EA_MN_002White Earth,13,27,41,53
EA_MN_002FWS_Litchfield,13,27,41,53
EA_MN_002FWS_Fergus Fall,13,27,41,53
EA_MN_002FWS-MNBND,13,27,41,53
EA_MN_002Agassiz,13,27,41,53
EA_MN_002FWS_Windom,13,27,41,53
EA_MN_002FWS-MNMVR,13,27,41,53
EA_NJ_001NY Logic 5 FDL,13,26,52,84
EA_NJ_001NY Logic 5 FDL,13,26,52,84
EA_NJ_001North NJ Logic 5 FDL,7,15,30,53
EA_NJ_001North NJ Logic 5 FDL,7,15,30,53
EA_NJ_001North NJ Logic 5 FDL,7,15,30,53
EA_NJ_001North NJ Logic 5 FDL,7,15,30,53
EA_NJ_001North NJ Logic 5 FDL,7,15,30,53
EA_NJ_001North NJ Logic 5 FDL,7,15,30,53
EA_NJ_001North NJ Logic 5 FDL,7,15,30,53
EA_NJ_001North NJ Logic 5 FDL,7,15,30,53
EA_NJ_001North NJ Logic 5 FDL,7,15,30,53
EA_NJ_001North NJ Logic 5 FDL,7,15,30,53
EA_NJ_001North NJ Logic 5 FDL,7,15,30,53
EA_NJ_001North NJ Logic 5 FDL,7,15,30,53
EA_NJ_001South NJ Logic 5 FDL,25,50,99,111
EA_NJ_001South NJ Logic 5 FDL,25,50,99,111
EA_NJ_001South NJ Logic 5 FDL,25,50,99,111
EA_NJ_001South NJ Logic 5 FDL,25,50,99,111
EA_NJ_001South NJ Logic 5 FDL,25,50,99,111
EA_NJ_001South NJ Logic 5 FDL,25,50,99,111
EA_NJ_001South NJ Logic 5 FDL,25,50,99,111
EA_NJ_001South NJ Logic 5 FDL,25,50,99,111
EA_NJ_001South NJ Logic 5 FDL,25,50,99,111
EA_NJ_001South NJ Logic 5 FDL,25,50,99,111
RM_CO_007Deadman South,2,4,5,8
RM_CO_007Clear Creek,2,3,5,6
RM_CO_007Divide North,2,4,5,7
RM_CO_007Boulder Flats South,2,3,4,6
RM_CO_007Big Thompson North,2,4,5,7
RM_CO_007Deadman North,2,4,5,8
RM_CO_007Sulphur North,2,4,5,7
RM_CO_007Grasslands,1,1,2,3
RM_CO_007Boulder Flats North,2,3,4,6
RM_CO_007Sulphur South,2,4,5,7
RM_CO_007Divide South,2,4,5,7
RM_CO_007Big Thompson South,2,4,5,7
EA_OH_001WNF1,25,50,80,95
EA_OH_001WNF1,25,50,80,95
EA_OH_001Basic,20,40,60,80
EA_OH_001Basic,20,40,60,80
EA_PA_001Test,13,16,0,0
EA_PA_001Test,13,16,0,0
EA_PA_001Test,13,16,0,0
EA_PA_001Test,13,16,0,0
EA_PA_001Allegheny,13,16,100,0
EA_PA_001NPS,13,16,0,0
EA_PA_001NPS,13,16,0,0
EA_PA_001NPS,13,16,0,0
EA_PA_001NPS,13,16,0,0
EA_PA_001FWS Erie,13,16,0,0
EA_WI_002NW FMU FWS,10,21,43,50
EA_WI_002So_FMU_BIA_W,10,21,43,60
EA_WI_002So_FMU_BIA_W,10,21,43,60
EA_WI_002So FMU FWS FWA,10,21,43,50
EA_WI_002So FMU FWS FWA,10,21,43,50
EA_WI_002NW_FMU_BIA_E_FWA,10,21,43,50
EA_WI_002NW_FMU_BIA_W_FWA,10,21,43,50
GB_ID_004Critical,12,20,30,40
GB_ID_004Critical,12,20,30,40
GB_ID_004Critical,12,20,30,40
GB_ID_004Urban Interface,12,30,50,67
GB_ID_004Urban Interface,12,30,50,67
GB_ID_004Urban Interface,12,30,50,67
GB_ID_004Urban Interface,12,30,50,67
GB_ID_004Conditional,21,36,49,64
GB_ID_004Conditional,21,36,49,64
GB_ID_004Conditional,21,36,49,64
GB_ID_004Conditional,21,36,49,64
GB_ID_004Conditional,21,36,49,64
GB_ID_004Conditional,21,36,49,64
RM_CO_002standard,35,70,0,0
RM_CO_002standard,35,70,0,0
RM_CO_002standard,35,70,0,0
RM_CO_002standard,35,70,0,0
RM_CO_002standard,35,70,0,0
RM_CO_002standard,35,70,0,0
RM_CO_002standard,35,70,0,0
RM_CO_002standard,35,70,0,0
RM_CO_002standard,35,70,0,0
RM_CO_002standard,35,70,0,0
RM_CO_002standard,35,70,0,0
RM_CO_002standard,35,70,0,0
RM_CO_002standard,35,70,0,0
RM_CO_002standard,35,70,0,0
RM_CO_002standard,35,70,0,0
RM_CO_002Minimum Impact,35,70,0,0
RM_CO_002Minimum Impact,35,70,0,0
RM_CO_003ENG 2nd at FDL2,10,25,40,60
RM_CO_003ENG 2nd at FDL2,10,25,40,60
RM_CO_003ENG 2nd at FDL2,10,25,40,60
RM_CO_003ENG 2nd at FDL2,10,25,40,60
RM_CO_003ENG 2nd at FDL2,10,25,40,60
RM_CO_003ENG 2nd at FDL2,10,25,40,60
RM_CO_003ENG 2nd at FDL2,10,25,40,60
RM_CO_003ENG 2nd at FDL2,10,25,40,60
RM_CO_003ENG 2nd at FDL2,10,25,40,60
RM_CO_003ENG 2nd at FDL2,10,25,40,60
RM_CO_003ENG 2nd at FDL2,10,25,40,60
RM_CO_003ENG 2nd at FDL2,10,25,40,60
RM_CO_003ENG 2nd at FDL2,10,25,40,60
RM_CO_003ENG 2nd at FDL2,10,25,40,60
RM_CO_003ENG 2nd at FDL2,10,25,40,60
RM_CO_003ENG 2nd at FDL2,10,25,40,60
RM_CO_003ENG 2nd at FDL2,10,25,40,60
RM_CO_003ENG 2nd at FDL2,10,25,40,60
RM_CO_003ENG 2nd at FDL2,10,25,40,60
RM_CO_003ENG 2nd at FDL2,10,25,40,60
RM_CO_003HELI+ENG at FDL1,10,25,40,60
RM_CO_003HELI+ENG at FDL1,10,25,40,60
RM_CO_003HELI+ENG at FDL1,10,25,40,60
RM_CO_003MVP Area,10,25,40,60
RM_CO_003MVP Area,10,25,40,60
RM_CO_003MVP Area,10,25,40,60
RM_CO_003Dolores North,10,25,40,60
RM_CO_003CRW 2nd at FDL2,10,25,40,60
RM_CO_003CRW 2nd at FDL2,10,25,40,60
RM_CO_003CRW 2nd at FDL2,10,25,40,60
RM_CO_003CRW 2nd at FDL2,10,25,40,60
RM_CO_003HELI+ENG FDL1 COL,10,25,40,60
RM_CO_003HELI+ENG FDL1 COL,10,25,40,60
RM_CO_004General Forest,2,4,0,0
RM_CO_004General Forest,2,4,0,0
RM_CO_004General Forest,2,4,0,0
RM_CO_004WUI,2,4,0,0
RM_CO_004WUI,2,4,0,0
RM_CO_004WFU,2,4,0,0
RM_CO_004WFU,2,4,0,0
RM_CO_004WFU,2,4,0,0
RM_CO_004WFU,2,4,0,0
RM_CO_005Standard,30,50,0,0
RM_CO_005Standard,30,50,0,0
RM_CO_005Standard,30,50,0,0
RM_CO_005Standard,30,50,0,0
RM_CO_005Standard,30,50,0,0
RM_CO_005Standard,30,50,0,0
RM_CO_005Standard,30,50,0,0
RM_CO_005Standard,30,50,0,0
RM_CO_005Standard,30,50,0,0
RM_CO_005Standard,30,50,0,0
RM_CO_005Standard,30,50,0,0
RM_CO_005Standard,30,50,0,0
RM_CO_005Standard,30,50,0,0
RM_CO_005Standard,30,50,0,0
RM_CO_005Douglas Pass,30,50,0,0
RM_CO_005Interface,30,50,0,0
RM_CO_005Interface,30,50,0,0
RM_CO_005Interface,30,50,0,0
RM_CO_005Interface,30,50,0,0
RM_CO_005Interface,30,50,0,0
RM_CO_005Interface,30,50,0,0
RM_CO_005Interface,30,50,0,0
RM_CO_005Interface,30,50,0,0
RM_CO_005Interface,30,50,0,0
RM_CO_0052 eng low fil,30,50,0,0
RM_CO_0052 eng low fil,30,50,0,0
RM_CO_005Routt,30,50,0,0
RM_CO_005Routt,30,50,0,0
RM_CO_005Routt,30,50,0,0
RM_CO_005Routt,30,50,0,0
RM_CO_005Routt,30,50,0,0
RM_CO_005Routt,30,50,0,0
RM_CO_005DinoNPS,30,50,0,0
RM_CO_005WSA,30,50,0,0
RM_CO_005WSA,30,50,0,0
RM_CO_005WSA,30,50,0,0
RM_CO_006Standard,10,25,50,0
RM_CO_006Test2,2,5,8,15
RM_CO_006Test2,2,5,8,15
RM_CO_006Test2,2,5,8,15
RM_CO_006Test2,2,5,8,15
RM_CO_006Test2,2,5,8,15
RM_CO_006Test2,2,5,8,15
RM_CO_006Test2,2,5,8,15
RM_CO_006Test2,2,5,8,15
RM_CO_006Test2,2,5,8,15
RM_CO_006Test2,2,5,8,15
RM_CO_006Test2,2,5,8,15
RM_CO_006Test2,2,5,8,15
RM_CO_006Test2,2,5,8,15
RM_CO_006Test2,2,5,8,15
RM_CO_006WalkIns,2,5,8,15
RM_CO_006WalkIns,2,5,8,15
RM_CO_006WalkIns,2,5,8,15
RM_CO_006WalkIns,2,5,8,15
RM_CO_006pj_sig_3_level,14,27,0,0
RM_CO_008All BIA Ramp 2,20,40,80,0
RM_CO_008All BIA Ramp 2,20,40,80,0
RM_CO_008All BIA Ramp 2,20,40,80,0
RM_CO_008All BIA Ramp 2,20,40,80,0
RM_CO_008All BIA Ramp 2,20,40,80,0
RM_CO_008All BIA Ramp 2,20,40,80,0
RM_CO_008All BIA Ramp 2,20,40,80,0
RM_CO_008All BIA Ramp 2,20,40,80,0
RM_CO_008All BIA Ramp 2,20,40,80,0
RM_CO_008All BIA Ramp 2,20,40,80,0
RM_CO_008All BIA Ramp 2,20,40,80,0
RM_CO_008All BIA Ramp 2,20,40,80,0
RM_CO_008All BIA Ramp 2,20,40,80,0
RM_CO_008All BIA Ramp 2,20,40,80,0
RM_KS_001BI FM L 5 FDL,6,50,80,120
RM_KS_001BI FM L 5 FDL,6,50,80,120
RM_KS_001BI FM L 5 FDL,6,50,80,120
RM_KS_001BI FM L 5 FDL,6,50,80,120
RM_KS_001BI FM L 5 FDL,6,50,80,120
RM_KS_001BI FM L 5 FDL,6,50,80,120
RM_KS_001BI FM L 5 FDL,6,50,80,120
RM_KS_001BI FM L 5 FDL,6,50,80,120
RM_KS_001BI FM L 5 FDL,6,50,80,120
RM_KS_001BI FM L 5 FDL,6,50,80,120
RM_KS_001BI FM L 5 FDL,6,50,80,120
RM_KS_001BI FM L 5 FDL,6,50,80,120
RM_KS_001BI FM L 5 FDL,6,50,80,120
RM_KS_001BI FM L 5 FDL,6,50,80,120
RM_NE_001Niobrara Suppress,10,17,0,0
RM_NE_001Bessey Suppress,10,17,0,0
RM_NE_001Crescent Suppress,10,17,0,0
RM_NE_001Suppression,17,29,0,0
RM_NE_001NE State Suppress NW,17,29,0,0
RM_NE_001McKelvie Suppress,10,17,0,0
RM_NE_001ONG Suppression,17,29,0,0
RM_NE_001Soldier Cr Suppress,17,29,0,0
RM_NE_001Valentine Suppress,10,17,0,0
RM_NE_001Agate Suppress,17,29,0,0
RM_NE_001Scottsbluff Suppress,17,29,0,0
RM_NE_001North Platte Suppres,17,29,0,0
RM_NE_001NE State Supp. Other,17,29,0,0
RM_SD_001Suppression,33,54,0,0
RM_SD_001Suppression,33,54,0,0
RM_SD_001Suppression,33,54,0,0
RM_SD_001Suppression,33,54,0,0
RM_SD_001Suppression,33,54,0,0
RM_SD_001Suppression,33,54,0,0
RM_SD_001Suppression,33,54,0,0
RM_SD_001Suppression,33,54,0,0
RM_SD_001Suppression,33,54,0,0
RM_SD_001Suppression,33,54,0,0
RM_SD_001Suppression,33,54,0,0
RM_SD_001Suppression,33,54,0,0
RM_SD_001Suppression,33,54,0,0
RM_SD_001Suppression,33,54,0,0
RM_SD_001Suppression,33,54,0,0
RM_SD_001Suppression,33,54,0,0
RM_SD_001Suppression,33,54,0,0
RM_SD_001Suppression,33,54,0,0
RM_SD_001Suppression,33,54,0,0
RM_SD_001Suppression,33,54,0,0
RM_SD_001Suppression,33,54,0,0
RM_SD_001Suppression,33,54,0,0
RM_SD_001Suppression,33,54,0,0
RM_SD_001Suppression,33,54,0,0
RM_SD_001Suppression,33,54,0,0
RM_SD_001Suppression,33,54,0,0
RM_SD_001Suppression,33,54,0,0
RM_SD_001Suppression,33,54,0,0
RM_SD_001Suppression,33,54,0,0
RM_SD_001Suppression,33,54,0,0
RM_SD_001Suppression,33,54,0,0
RM_SD_001Suppression,33,54,0,0
RM_SD_001Suppression,33,54,0,0
RM_SD_001Suppression,33,54,0,0
RM_SD_001Suppression,33,54,0,0
RM_SD_001Suppression,33,54,0,0
RM_SD_001Suppression,33,54,0,0
RM_SD_001Suppression,33,54,0,0
RM_SD_001Suppression,33,54,0,0
RM_SD_001Suppression_WIn,33,54,0,0
RM_SD_001Suppression_WIn,33,54,0,0
RM_SD_001Suppression_WIn,33,54,0,0
RM_SD_001Suppression_WIn,33,54,0,0
RM_SD_001Suppression_WIn,33,54,0,0
RM_SD_00301-24-12,6,50,80,120
RM_SD_00301-24-12,6,50,80,120
RM_SD_00301-24-12,6,50,80,120
RM_SD_00301-24-12,6,50,80,120
RM_SD_00301-24-12,6,50,80,120
EA_WI_001AIP_1,11,23,36,41
EA_WI_001MTE_1,19,39,78,89
EA_WI_001WDNR_1,19,39,78,89
EA_WI_001WDNR_1,19,39,78,89
EA_WI_001WDNR_1,19,39,78,89
EA_WI_001WDNR_1,19,39,78,89
EA_WI_001WDNR_1,19,39,78,89
EA_WI_001Cheni,9,18,36,44
EA_WI_001Cheni,9,18,36,44
EA_WI_001Cheni_2,9,18,36,44
EA_IL_001Test 1,10,21,43,50
EA_IL_001Test 1,10,21,43,50
EA_IL_001Test 1,10,21,43,50
EA_IL_001Test 1,10,21,43,50
EA_IL_001Southern FMU,11,21,34,45
EA_IL_001Midewin,10,20,40,56
NR_MT_008Northern Cheyenne BI,20,38,46,65
NR_MT_008Northern Cheyenne BI,20,38,46,65
NR_MT_008Options Run,19,32,38,46
NR_MT_008Options Run,19,32,38,46
NR_MT_008Options Run,19,32,38,46
NR_MT_008Options Run,19,32,38,46
NR_MT_008Options Run,19,32,38,46
NR_MT_008Options Run,19,32,38,46
RM_CO_001Wilderness,10,20,40,62
RM_CO_001Wilderness,10,20,40,62
RM_CO_001Wilderness,10,20,40,62
RM_CO_001Wilderness,10,20,40,62
RM_CO_001FLENGTH_Suppression,4,8,11,0
RM_CO_001FLENGTH_Suppression,4,8,11,0
RM_CO_001FLENGTH_Suppression,4,8,11,0
RM_CO_001FLENGTH_Suppression,4,8,11,0
RM_CO_001FLENGTH_Suppression,4,8,11,0
RM_CO_001FLENGTH_Suppression,4,8,11,0
RM_CO_001FLENGTH_Suppression,4,8,11,0
RM_CO_001FLENGTH_Suppression,4,8,11,0
RM_CO_001FLENGTH_Suppression,4,8,11,0
RM_CO_001FLENGTH_Suppression,4,8,11,0
RM_CO_001FLENGTH_Suppression,4,8,11,0
RM_CO_001FLENGTH_Suppression,4,8,11,0
RM_CO_001FLENGTH_Suppression,4,8,11,0
RM_CO_001FLENGTH_Suppression,4,8,11,0
RM_CO_001FLENGTH_Suppression,4,8,11,0
RM_CO_001FLENGTH_Suppression,4,8,11,0
RM_CO_001FLENGTH_Suppression,4,8,11,0
RM_CO_001FLENGTH_Suppression,4,8,11,0
RM_CO_001ROS Suppression,3,6,10,25
RM_CO_001ROS Suppression,3,6,10,25
RM_CO_001ROS Suppression,3,6,10,25
RM_CO_001ROS Suppression,3,6,10,25
RM_CO_001ROS Suppression,3,6,10,25
RM_CO_001ROS Suppression,3,6,10,25
RM_WY_003Timber/Grass mix,10,30,50,70
RM_WY_003Timber/Grass mix,10,30,50,70
RM_WY_003Timber/Grass mix,10,30,50,70
RM_WY_003Sage/Grass,10,30,60,80
RM_WY_003Sage/Grass,10,30,60,80
RM_WY_003Sage/Grass,10,30,60,80
RM_WY_003Sage/Grass,10,30,60,80
RM_WY_003Sage/Grass,10,30,60,80
RM_WY_003Sage/Grass,10,30,60,80
RM_WY_003Sage/Grass,10,30,60,80
RM_WY_003Sage/Grass,10,30,60,80
RM_WY_003Sage/Grass,10,30,60,80
RM_WY_003Timber,10,20,30,60
RM_WY_003Timber,10,20,30,60
RM_WY_003Timber,10,20,30,60
RM_WY_003Timber,10,20,30,60
RM_WY_003Timber,10,20,30,60
RM_WY_003Timber,10,20,30,60
RM_WY_003Timber,10,20,30,60
RM_WY_003Timber,10,20,30,60
RM_WY_003Timber,10,20,30,60
RM_WY_003Timber,10,20,30,60
RM_WY_003Timber,10,20,30,60
RM_WY_003Timber,10,20,30,60
RM_WY_003Timber,10,20,30,60
RM_WY_003Timber,10,20,30,60
RM_WY_003Timber,10,20,30,60
RM_WY_003Timber,10,20,30,60
RM_WY_003Timber,10,20,30,60
RM_WY_003Timber,10,20,30,60
RM_WY_003Timber,10,20,30,60
RM_WY_003Timber,10,20,30,60
RM_WY_003Timber,10,20,30,60
RM_WY_003Timber,10,20,30,60
RM_WY_003Timber,10,20,30,60
RM_WY_003Timber,10,20,30,60
RM_WY_003Timber,10,20,30,60
