dispatch_location_name,fwa_name,distance,,
Manistique Office,EA_MI_001Western_up                    Western_wldrnss,84.80627772,,
Ontonagon,EA_MI_001Western_up                    Western_wldrnss,62.09040241,,
Seney NWR,EA_MI_001Western_up                    Western_wldrnss,97.80853211,,
Watersmeet,EA_MI_001Western_up                    Western_wldrnss,55.96791654,,
Bessemer,EA_MI_001Western_up                    Western_WUI,80.21204059,,
Iron River,EA_MI_001Western_up                    Western_WUI,12.41862543,,
Kenton,EA_MI_001Western_up                    Western_WUI,25.04930479,,
Manistique Office,EA_MI_001Western_up                    Western_WUI,102.4087837,,
Michigan Agency,EA_MI_001Western_up                    Western_WUI,5.54546412,,
Munising District office,EA_MI_001Western_up                    Western_WUI,81.61898622,,
Ontonagon,EA_MI_001Western_up                    Western_WUI,44.77602518,,
Raco Office,EA_MI_001Western_up                    Western_WUI,172.4850035,,
Rapid River,EA_MI_001Western_up                    Western_WUI,66.85418121,,
Seney NWR,EA_MI_001Western_up                    Western_WUI,115.3026194,,
St. Igance Office,EA_MI_001Western_up                    Western_WUI,169.7230978,,
Watersmeet,EA_MI_001Western_up                    Western_WUI,38.46846659,,
Cadillac,EA_MI_002Huron FMU                     Huron FWA,71.18110696,,
Deerheart Valley VFD,EA_MI_002Huron FMU                     Huron FWA,37.16551034,,
Glennie,EA_MI_002Huron FMU                     Huron FWA,3.883988504,,
Huron Shores,EA_MI_002Huron FMU                     Huron FWA,22.69789877,,
Mio,EA_MI_002Huron FMU                     Huron FWA,15.31400042,,
Mio/Oscoda VFD,EA_MI_002Huron FMU                     Huron FWA,15.52471487,,
Roscommon VFD,EA_MI_002Huron FMU                     Huron FWA,38.36863765,,
Baldwin,EA_MI_002Manistee FMU                  Manistee FWA,3.278413388,,
Baldwin VFD,EA_MI_002Manistee FMU                  Manistee FWA,3.174029726,,
Cadillac,EA_MI_002Manistee FMU                  Manistee FWA,32.84655947,,
EA_MI_002White Cloud,EA_MI_002Manistee FMU                  Manistee FWA,7.28556708,,
Manistee VFD,EA_MI_002Manistee FMU                  Manistee FWA,20.02565989,,
Wellston,EA_MI_002Manistee FMU                  Manistee FWA,1.259670051,,
Benson VFD,EA_MI_002Northern FMU                  Northern FWA,31.69828343,,
Butterfield VFD,EA_MI_002Northern FMU                  Northern FWA,4.267488106,,
Cadillac,EA_MI_002Northern FMU                  Northern FWA,19.51746768,,
Deerheart Valley VFD,EA_MI_002Northern FMU                  Northern FWA,14.1938245,,
Fletcher VFD,EA_MI_002Northern FMU                  Northern FWA,0.273945741,,
Glennie,EA_MI_002Northern FMU                  Northern FWA,55.20230077,,
Harrietta VFD,EA_MI_002Northern FMU                  Northern FWA,41.64068411,,
Lyon Manor VFD,EA_MI_002Northern FMU                  Northern FWA,5.377311975,,
Mio,EA_MI_002Northern FMU                  Northern FWA,35.9065579,,
Mio/Oscoda VFD,EA_MI_002Northern FMU                  Northern FWA,35.71098954,,
Roscommon VFD,EA_MI_002Northern FMU                  Northern FWA,13.00048981,,
Wellston,EA_MI_002Northern FMU                  Northern FWA,53.57469999,,
Bemidji BIA Airtanker Base,EA_MN_001Chippewa                      Chippewa_North,36.60,,
Bemidji MNDNR Tanker Base,EA_MN_001Chippewa                      Chippewa_North,36.60,,
Blackduck District Office,EA_MN_001Chippewa                      Chippewa_North,23.90,,
Brainerd Tanker Base,EA_MN_001Chippewa                      Chippewa_North,77.00,,
Chippewa NF SO,EA_MN_001Chippewa                      Chippewa_North,23.70,,
Deer River District Office,EA_MN_001Chippewa                      Chippewa_North,20.80,,
Ely Air Attack Base,EA_MN_001Chippewa                      Chippewa_North,109.70,,
Hibbing Air Tanker Base,EA_MN_001Chippewa                      Chippewa_North,61.70,,
Hill City Helibase,EA_MN_001Chippewa                      Chippewa_North,44.20,,
Leech Lake,EA_MN_001Chippewa                      Chippewa_North,23.80,,
Marcell Work Center,EA_MN_001Chippewa                      Chippewa_North,22.00,,
Walker District Office,EA_MN_001Chippewa                      Chippewa_North,35.30,,
Bemidji BIA Airtanker Base,EA_MN_001Chippewa                      Chippewa_South,45.40,,
Bemidji MNDNR Tanker Base,EA_MN_001Chippewa                      Chippewa_South,45.40,,
Blackduck District Office,EA_MN_001Chippewa                      Chippewa_South,46.50,,
Brainerd Tanker Base,EA_MN_001Chippewa                      Chippewa_South,49.20,,
Chippewa NF SO,EA_MN_001Chippewa                      Chippewa_South,28.10,,
Deer River District Office,EA_MN_001Chippewa                      Chippewa_South,23.00,,
Ely Air Attack Base,EA_MN_001Chippewa                      Chippewa_South,119.20,,
Hibbing Air Tanker Base,EA_MN_001Chippewa                      Chippewa_South,64.70,,
Hill City Helibase,EA_MN_001Chippewa                      Chippewa_South,27.20,,
Leech Lake,EA_MN_001Chippewa                      Chippewa_South,27.70,,
Marcell Work Center,EA_MN_001Chippewa                      Chippewa_South,39.80,,
Walker District Office,EA_MN_001Chippewa                      Chippewa_South,19.80,,
Bemidji BIA Airtanker Base,EA_MN_001Crane Meadows                 Crane_Meadows,114.50,,
Brainerd Tanker Base,EA_MN_001Crane Meadows                 Crane_Meadows,33.00,,
Crane Meadows NWR,EA_MN_001Crane Meadows                 Crane_Meadows,1.90,,
Ely Air Attack Base,EA_MN_001Crane Meadows                 Crane_Meadows,172.60,,
Hibbing Air Tanker Base,EA_MN_001Crane Meadows                 Crane_Meadows,120.20,,
Princeton Helibase,EA_MN_001Crane Meadows                 Crane_Meadows,38.00,,
Rice Lake NWR,EA_MN_001Crane Meadows                 Crane_Meadows,60.00,,
Sandstone Helibase,EA_MN_001Crane Meadows                 Crane_Meadows,66.30,,
Sherburne NWR,EA_MN_001Crane Meadows                 Crane_Meadows,35.20,,
Bemidji BIA Airtanker Base,EA_MN_001Fond Du Lac                   Fond_Du_Lac,120.40,,
Brainerd Tanker Base,EA_MN_001Fond Du Lac                   Fond_Du_Lac,76.40,,
Cloquet Helibase,EA_MN_001Fond Du Lac                   Fond_Du_Lac,71.30,,
Ely Air Attack Base,EA_MN_001Fond Du Lac                   Fond_Du_Lac,82.10,,
Fond du Lac,EA_MN_001Fond Du Lac                   Fond_Du_Lac,3.80,,
Hibbing Air Tanker Base,EA_MN_001Fond Du Lac                   Fond_Du_Lac,44.70,,
Hill City Helibase,EA_MN_001Fond Du Lac                   Fond_Du_Lac,49.40,,
Sandstone Helibase,EA_MN_001Fond Du Lac                   Fond_Du_Lac,45.70,,
Bemidji BIA Airtanker Base,EA_MN_001Grand Portage                 Grand_Portage,242.00,,
Brainerd Tanker Base,EA_MN_001Grand Portage                 Grand_Portage,231.90,,
Ely Air Attack Base,EA_MN_001Grand Portage                 Grand_Portage,96.30,,
Grand Portage,EA_MN_001Grand Portage                 Grand_Portage,3.30,,
Hibbing Air Tanker Base,EA_MN_001Grand Portage                 Grand_Portage,148.40,,
Hibbing Air Tanker Base,EA_MN_001Isle Royale                   Isle_Royale,188.00,,
Shagawa Floatplane Base,EA_MN_001Isle Royale                   Isle_Royale,138.50,,
Bemidji BIA Airtanker Base,EA_MN_001Mille Lacs                    Mille_Lacs,107.10,,
Brainerd Tanker Base,EA_MN_001Mille Lacs                    Mille_Lacs,23.50,,
Ely Air Attack Base,EA_MN_001Mille Lacs                    Mille_Lacs,145.40,,
Hibbing Air Tanker Base,EA_MN_001Mille Lacs                    Mille_Lacs,94.20,,
Hill City Helibase,EA_MN_001Mille Lacs                    Mille_Lacs,56.40,,
Mille Lacs,EA_MN_001Mille Lacs                    Mille_Lacs,0.80,,
Princeton Helibase,EA_MN_001Mille Lacs                    Mille_Lacs,42.10,,
Sandstone Helibase,EA_MN_001Mille Lacs                    Mille_Lacs,43.40,,
Bemidji BIA Airtanker Base,EA_MN_001Nett Lake                     Nett_Lake,90.40,,
Bois Forte,EA_MN_001Nett Lake                     Nett_Lake,2.20,,
Brainerd Tanker Base,EA_MN_001Nett Lake                     Nett_Lake,125.00,,
Ely Air Attack Base,EA_MN_001Nett Lake                     Nett_Lake,65.20,,
Hibbing Air Tanker Base,EA_MN_001Nett Lake                     Nett_Lake,51.00,,
Brainerd Tanker Base,EA_MN_001Rice Lake                     Rice_Lake,38.40,,
Crane Meadows NWR,EA_MN_001Rice Lake                     Rice_Lake,59.30,,
Ely Air Attack Base,EA_MN_001Rice Lake                     Rice_Lake,114.50,,
Hibbing Air Tanker Base,EA_MN_001Rice Lake                     Rice_Lake,64.20,,
Princeton Helibase,EA_MN_001Rice Lake                     Rice_Lake,66.50,,
Rice Lake NWR,EA_MN_001Rice Lake                     Rice_Lake,1.60,,
Sandstone Helibase,EA_MN_001Rice Lake                     Rice_Lake,36.70,,
Sherburne NWR,EA_MN_001Rice Lake                     Rice_Lake,71.40,,
Bemidji BIA Airtanker Base,EA_MN_001Sherburne                     Sherburne,150.70,,
Brainerd Tanker Base,EA_MN_001Sherburne                     Sherburne,65.90,,
Crane Meadows NWR,EA_MN_001Sherburne                     Sherburne,39.80,,
Ely Air Attack Base,EA_MN_001Sherburne                     Sherburne,184.20,,
Hibbing Air Tanker Base,EA_MN_001Sherburne                     Sherburne,137.60,,
Litchfield Wetlands Management,EA_MN_001Sherburne                     Sherburne,46.80,,
Princeton Helibase,EA_MN_001Sherburne                     Sherburne,8.50,,
Rice Lake NWR,EA_MN_001Sherburne                     Sherburne,74.80,,
Sandstone Helibase,EA_MN_001Sherburne                     Sherburne,60.00,,
Sherburne NWR,EA_MN_001Sherburne                     Sherburne,3.10,,
Bemidji BIA Airtanker Base,EA_MN_001Superior                      Superior_East_Zone,196.70,,
Brainerd Tanker Base,EA_MN_001Superior                      Superior_East_Zone,187.00,,
Cloquet Helibase,EA_MN_001Superior                      Superior_East_Zone,165.30,,
Ely Air Attack Base,EA_MN_001Superior                      Superior_East_Zone,51.60,,
Gunflint District Office,EA_MN_001Superior                      Superior_East_Zone,18.10,,
Hibbing Air Tanker Base,EA_MN_001Superior                      Superior_East_Zone,102.40,,
Isabella Work Center,EA_MN_001Superior                      Superior_East_Zone,31.70,,
Seagull,EA_MN_001Superior                      Superior_East_Zone,23.30,,
Shagawa Floatplane Base,EA_MN_001Superior                      Superior_East_Zone,54.40,,
Tofte Ranger Station,EA_MN_001Superior                      Superior_East_Zone,15.80,,
Bemidji BIA Airtanker Base,EA_MN_001Superior                      Superior_Ely,126.30,,
Brainerd Tanker Base,EA_MN_001Superior                      Superior_Ely,140.80,,
Ely Air Attack Base,EA_MN_001Superior                      Superior_Ely,26.30,,
Hibbing Air Tanker Base,EA_MN_001Superior                      Superior_Ely,49.90,,
Isabella Work Center,EA_MN_001Superior                      Superior_Ely,52.70,,
Kawishiwi Helibase-Beavers,EA_MN_001Superior                      Superior_Ely,22.50,,
Kawishiwi Ranger Station,EA_MN_001Superior                      Superior_Ely,22.50,,
LaCroix District Office,EA_MN_001Superior                      Superior_Ely,20.80,,
Laurentian District Office,EA_MN_001Superior                      Superior_Ely,34.20,,
Sand Lake Guard Station,EA_MN_001Superior                      Superior_Ely,28.90,,
Shagawa Floatplane Base,EA_MN_001Superior                      Superior_Ely,21.60,,
Bemidji BIA Airtanker Base,EA_MN_001Superior                      Superior_Laurentian,106.20,,
Brainerd Tanker Base,EA_MN_001Superior                      Superior_Laurentian,111.20,,
Cloquet Helibase,EA_MN_001Superior                      Superior_Laurentian,133.30,,
Ely Air Attack Base,EA_MN_001Superior                      Superior_Laurentian,40.20,,
Hibbing Air Tanker Base,EA_MN_001Superior                      Superior_Laurentian,20.30,,
Isabella Work Center,EA_MN_001Superior                      Superior_Laurentian,60.90,,
Kawishiwi Helibase-Beavers,EA_MN_001Superior                      Superior_Laurentian,40.60,,
Kawishiwi Ranger Station,EA_MN_001Superior                      Superior_Laurentian,40.60,,
LaCroix District Office,EA_MN_001Superior                      Superior_Laurentian,13.40,,
Laurentian District Office,EA_MN_001Superior                      Superior_Laurentian,21.70,,
Sand Lake Guard Station,EA_MN_001Superior                      Superior_Laurentian,1.90,,
Shagawa Floatplane Base,EA_MN_001Superior                      Superior_Laurentian,40.10,,
Brainerd Tanker Base,EA_MN_001Voyageur Kabetogama           Voyageur_Kabetogama,157.00,,
Ely Air Attack Base,EA_MN_001Voyageur Kabetogama           Voyageur_Kabetogama,69.10,,
Hibbing Air Tanker Base,EA_MN_001Voyageur Kabetogama           Voyageur_Kabetogama,78.00,,
Shagawa Floatplane Base,EA_MN_001Voyageur Kabetogama           Voyageur_Kabetogama,63.50,,
VOP Ash River,EA_MN_001Voyageur Kabetogama           Voyageur_Kabetogama,6.50,,
Bemidji BIA Airtanker Base,EA_MN_001Voyageur Mainland             Voyageur_Mainland,116.90,,
Brainerd Tanker Base,EA_MN_001Voyageur Mainland             Voyageur_Mainland,153.00,,
Ely Air Attack Base,EA_MN_001Voyageur Mainland             Voyageur_Mainland,61.00,,
Hibbing Air Tanker Base,EA_MN_001Voyageur Mainland             Voyageur_Mainland,71.40,,
Shagawa Floatplane Base,EA_MN_001Voyageur Mainland             Voyageur_Mainland,55.40,,
VOP Ash River,EA_MN_001Voyageur Mainland             Voyageur_Mainland,2.40,,
Bemidji BIA Airtanker Base,EA_MN_001Wilderness Blowdown           Blowdown_East_Zone,191.90,,
Brainerd Tanker Base,EA_MN_001Wilderness Blowdown           Blowdown_East_Zone,189.40,,
Ely Air Attack Base,EA_MN_001Wilderness Blowdown           Blowdown_East_Zone,46.50,,
Gunflint District Office,EA_MN_001Wilderness Blowdown           Blowdown_East_Zone,30.10,,
Gunflint Helibase-Beavers,EA_MN_001Wilderness Blowdown           Blowdown_East_Zone,30.10,,
Hibbing Air Tanker Base,EA_MN_001Wilderness Blowdown           Blowdown_East_Zone,101.20,,
Isabella Work Center,EA_MN_001Wilderness Blowdown           Blowdown_East_Zone,35.20,,
Kawishiwi Ranger Station,EA_MN_001Wilderness Blowdown           Blowdown_East_Zone,46.90,,
LaCroix District Office,EA_MN_001Wilderness Blowdown           Blowdown_East_Zone,85.10,,
Laurentian District Office,EA_MN_001Wilderness Blowdown           Blowdown_East_Zone,71.70,,
Sand Lake Guard Station,EA_MN_001Wilderness Blowdown           Blowdown_East_Zone,84.90,,
Seagull,EA_MN_001Wilderness Blowdown           Blowdown_East_Zone,7.90,,
Shagawa Floatplane Base,EA_MN_001Wilderness Blowdown           Blowdown_East_Zone,47.60,,
Tofte Ranger Station,EA_MN_001Wilderness Blowdown           Blowdown_East_Zone,29.80,,
Bemidji BIA Airtanker Base,EA_MN_001Wilderness Blowdown           Blowdown_West_Zone,167.00,,
Brainerd Tanker Base,EA_MN_001Wilderness Blowdown           Blowdown_West_Zone,169.50,,
Ely Air Attack Base,EA_MN_001Wilderness Blowdown           Blowdown_West_Zone,23.40,,
Gunflint District Office,EA_MN_001Wilderness Blowdown           Blowdown_West_Zone,53.00,,
Hibbing Air Tanker Base,EA_MN_001Wilderness Blowdown           Blowdown_West_Zone,79.00,,
Isabella Work Center,EA_MN_001Wilderness Blowdown           Blowdown_West_Zone,27.40,,
Kawishiwi Helibase-Beavers,EA_MN_001Wilderness Blowdown           Blowdown_West_Zone,22.40,,
Kawishiwi Ranger Station,EA_MN_001Wilderness Blowdown           Blowdown_West_Zone,22.40,,
LaCroix District Office,EA_MN_001Wilderness Blowdown           Blowdown_West_Zone,60.10,,
Laurentian District Office,EA_MN_001Wilderness Blowdown           Blowdown_West_Zone,50.80,,
Sand Lake Guard Station,EA_MN_001Wilderness Blowdown           Blowdown_West_Zone,61.20,,
Shagawa Floatplane Base,EA_MN_001Wilderness Blowdown           Blowdown_West_Zone,23.00,,
Tofte Ranger Station,EA_MN_001Wilderness Blowdown           Blowdown_West_Zone,40.30,,
Bemidji BIA Airtanker Base,EA_MN_001Wilderness Non-Blowdown       Non_Blowdown,142.10,,
Brainerd Tanker Base,EA_MN_001Wilderness Non-Blowdown       Non_Blowdown,158.30,,
Ely Air Attack Base,EA_MN_001Wilderness Non-Blowdown       Non_Blowdown,27.70,,
Gunflint District Office,EA_MN_001Wilderness Non-Blowdown       Non_Blowdown,84.80,,
Gunflint Helibase-Beavers,EA_MN_001Wilderness Non-Blowdown       Non_Blowdown,84.80,,
Hibbing Air Tanker Base,EA_MN_001Wilderness Non-Blowdown       Non_Blowdown,67.10,,
Isabella Work Center,EA_MN_001Wilderness Non-Blowdown       Non_Blowdown,51.30,,
Kawishiwi Helibase-Beavers,EA_MN_001Wilderness Non-Blowdown       Non_Blowdown,22.10,,
