name,tracked_resource,boat,crew,engine,helitack,smoke_jumper
GB_NV_004LOCKES                        LOCKES,90,0,0,60,0,60
GB_NV_004HOT_CREEK_VALLEY              HOT_CREEK_VALLEY,90,0,0,60,0,60
GB_NV_004THREE_BARS                    KOBEH_VALLEY,90,0,0,60,0,60
GB_NV_004DIAMOND_MOUNTAINS             DIAMOND_MOUNTAINS,90,0,0,60,0,60
GB_NV_004REESE_RIVER_GRASS_VALLEY      GRASS_VALLEY,90,0,0,60,0,60
GB_NV_004THREE_BARS                    GARDEN_VALLEY,90,0,0,60,0,60
GB_NV_004FISH_CREEK_RNG_SHOSHONE_MTS   FISH_CREEK,90,0,0,60,0,60
GB_NV_004EUREKA_DIAMOND_VALLEY         EUREKA_WUI,90,0,0,60,0,60
GB_NV_004DESERT_COMMUNITIES            DESERT_COMMUNITIES,90,0,0,60,0,60
GB_NV_004CARICO_LAKE                   CALLAGHAN,90,0,0,60,0,60
GB_NV_004CARVERS_HADLEY                CARVERS_WUI,90,0,0,30,0,30
GB_NV_004BIG_SMOKY                     BIG_SMOKY_CENTRAL,90,0,0,60,0,60
GB_NV_004BIG_SMOKY                     BIG_SMOKY,90,0,0,60,0,60
GB_NV_006HTF                           HTF_Other,,,30,30,15,15
GB_NV_006LAME                          LAME_South_Zone,,,30,30,15,15
GB_NV_006Las_Vegas_BLM                 BLM_Vegas_S_Zone,,,30,30,15,15
GB_NV_006Las_Vegas_BLM                 BLM_West_Zone,,,30,30,15,15
GB_NV_006Unassigned                    DOE_Exclusion,,,5,5,5,5
GB_NV_006Las_Vegas_BLM                 BLM_Cent_Zone,,,30,30,15,15
GB_NV_006Las_Vegas_BLM                 BLM_East_Zone,,,45,45,15,15
GB_NV_006Desert_NWR                    DWR_East_Zone,,,45,45,15,30
GB_NV_006HTF                           Chlstn_Wilderness,,,45,45,15,15
GB_NV_006Unassigned                    BLM_CZ_Unassed,,,5,5,5,5
GB_NV_006Unassigned                    NW_Unassigned,,,5,5,5,5
GB_NV_006Ash_Meadows_NWR               Ash_Meadows,,,5,5,5,5
GB_NV_006BIA                           Las Vegas_Colony,,,30,30,15,30
GB_NV_006BIA                           Moapa_Res,,,30,30,15,30
GB_NV_006Nellis_AFB                    Nellis_AFB_BLM,,,15,15,15,15
GB_NV_006Nellis_AFB                    Nelli_ AFB_Exclusion,,,45,45,15,15
GB_NV_006Phranagut_NWR                 Phranagut_NWR,,,15,15,15,15
GB_NV_006Desert_NWR                    DWR_West_Zone,,,45,45,15,15
GB_NV_006Unassigned                    BLM_EZ_Unassed,,,5,5,5,5
GB_NV_006Unassigned                    BLM_SZ_Unassed,,,10,10,5,10
GB_NV_006LAME                          LAME_North_Zone,,,30,30,15,15
GB_UT_002Cedar Breaks                  Cedar Breaks,,,30,30,15,15
GB_UT_002Blues                         Blues,180,,90,90,30,30
GB_UT_002Westside                      Westside,40,,20,20,10,15
GB_UT_002Kaiparowits                   Kaiparowits,180,,120,120,30,30
GB_UT_002East Fork                     East Fork,15,,30,30,10,10
GB_UT_002Panguitch Lake/Red Desert     Panguitch Lake/Red D,2,,60,60,15,15
GB_UT_002Red Canyon                    Red Canyon,5,,75,75,10,10
GB_UT_002Widtsoe                       Widtsoe,30,,20,20,10,10
GB_UT_002Box-Death Hollow              Box-Death Hollow,,,120,120,45,45
GB_UT_002SR-22                         SR-22,60,,30,30,10,10
GB_UT_002Escalante - Circle Cliffs     Escalante - Circle C,240,,120,120,40,40
GB_UT_002Posey Lake                    Posey Lake,30,,30,30,20,20
GB_UT_002Roundy                        Roundy,45,,45,45,30,30
GB_UT_002East End                      East End,60,,60,60,15,15
GB_UT_002Griffin                       Griffin,30,,20,20,15,15
GB_UT_002Mt. Dutton                    Mt. Dutton,30,,120,120,20,20
GB_UT_002White Rock                    White Rock,90,,120,120,30,30
GB_UT_002Glen Canyon NRA               Conditional,,,90,90,10,10
GB_UT_002Northern Wah Wah              Northern Wah Wah,30,,90,90,30,30
GB_UT_002Pine Valley                   Pine Valley,180,,90,90,30,30
GB_UT_002Mountain Home                 Mountain Home,120,,120,120,30,30
GB_UT_002Escalante Desert              Escalante Desert,50,,30,30,10,10
GB_UT_002Wah Wah-Needle Mountains      Wah Wah-Needle Mount,180,,90,90,30,30
GB_UT_002Mojave Desert                 Mojave Desert,70,,35,35,10,10
GB_UT_002Zion                          Conditional,,,240,240,15,15
GB_UT_002Kolob                         Kolob,120,,60,60,20,20
GB_UT_002Pine Valley Interface         Pine Valley Interfac,40,,20,20,10,10
GB_UT_002East Zion North Fork          East Zion North Fork,90,,90,90,30,30
GB_UT_002Fish Hook                     Fish Hook,,,90,90,20,20
GB_UT_002Colorado Plateau              Colorado Plateau,120,,60,60,20,20
GB_UT_002Zion                          Natural,,,240,240,15,15
GB_UT_002Pine Valley Brushland         Pine Valley Brushlan,60,,30,30,10,10
GB_UT_002Pine Valley Wilderness        Pine Valley Wilderne,,,120,120,10,10
GB_UT_002Great Basin                   Great Basin,120,,60,60,20,20
GB_UT_002Daves Hollow                  Daves Hollow,5,,10,10,5,5
GB_UT_002Ashdown Gorge                 Ashdown Gorge,300,,180,180,30,30
GB_UT_002Brian Head                    Brian Head,45,,45,45,15,15
GB_UT_002Collet - Fifty                Collet - Fifty,300,,120,120,50,50
GB_UT_002Burro Canyon                  Burro Canyon,,,120,120,45,45
GB_UT_002Upper Valley                  Upper Valley,30,,30,30,20,20
GB_UT_002Panguitch                     Panguitch,60,,60,60,20,20
GB_UT_002Bear Valley                   Bear Valley,180,,120,120,30,30
GB_UT_002Glen Canyon NRA               Suppression,,,90,90,10,10
GB_UT_002Antelope Range-Parowan Front  Antelope Range-Parow,60,,30,30,10,10
GB_UT_002State                         State,30,,30,30,10,10
GB_UT_002Kanab-Johnson Cyn             Kanab-Johnson Cyn,60,,60,60,10,10
GB_UT_002East Sands                    East Sands,40,,90,90,10,10
GB_UT_002BIA Shivwits                  BIA Shivwits,0,,20,20,5,5
GB_UT_002West Sands                    West Sands,90,,60,60,15,15
GB_UT_002Glendale Bench                Glendale Bench,60,,45,45,20,20
GB_UT_002BIA Kaibab                    BIA Kaibab,0,,30,30,10,10
GB_UT_002Paria                         Paria,120,,60,60,20,40
GB_UT_002Poison Creek                  Poison Creek,180,,30,30,15,15
GB_UT_002Buckskin-Dog Valley           Buckskin-Dog Valley,60,,60,60,10,10
GB_UT_002Hamblin Valley                Hamblin Valley,90,,90,90,30,30
GB_UT_002Mineral-Black Mountains       Mineral-Black Mounta,90,,45,45,30,30
GB_UT_002Wah Wah Valley                Wah Wah Valley,120,,60,60,20,20
GB_UT_002Zion                          Modified,,,75,75,30,30
GB_UT_002Zion                          Suppression,,,90,90,30,30
GB_UT_002BIA Piute                     BIA Piute,0,,30,30,5,5
GB_UT_002Pinto/Mountain Meadow InterfacPinto/Mountain Meado,40,,20,20,10,10
GB_UT_002Cedar Mountain Interface      Cedar Mountain Inter,60,,45,45,15,15
GB_UT_002Big Deer                      Big Deer,180,,90,90,30,30
GB_UT_002Outback                       Outback,,,90,90,20,20
GB_UT_004B2 Browns Park                B2_BROWNS_PARK,,,60,60,15,30
GB_UT_004B9 Goslin Mountain            B9_GOSLIN_MOUNTAIN,,,30,30,15,30
GB_UT_004C7 Antelope Flat              C7_ANTELOPE_FLAT,,,30,30,15,30
GB_UT_004B10 Bender Mountain           B10_BENDER_MOUNTAIN,,,30,30,15,30
GB_UT_004C3 Three Corners              C3_THREE_CORNERS,,,30,30,15,30
GB_UT_004Dinosaur                      DINOSAUR,,,30,30,15,30
GB_UT_004South Unit East               SOUTH_UNIT_EAST,,,45,45,15,30
GB_UT_004South Unit West               SOUTH_UNIT_WEST,,,60,60,15,30
GB_UT_004C5 Cliff Ridge                C5_CLIFF_RIDGE,,,30,30,15,30
GB_UT_004B7 Argyle Ridge               B7_ARGYLE_RIDGE,,,30,30,15,30
GB_UT_004B5 Deadman Bench              B5_DEADMAN_BENCH,,,15,15,15,30
GB_UT_004B3 Blue Mountain              B3_BLUE_MOUNTAIN,,,30,30,15,30
GB_UT_004B1 Dry Fork                   B1_DRY_FORK,,,60,60,15,30
GB_UT_004C8 Red Mountain               C8_RED_MOUNTAIN,,,90,90,15,30
GB_UT_004A4 South Uinta Basin          A4_SOUTH_UINTA_BASIN,,,120,120,15,30
GB_UT_004A1 River Corridor             A1_RIVER_CORRIDOR,,60,60,60,15,30
GB_UT_004Spirit/Chepeta Lake           SPIRIT_CHEPETA_LAKE,,,180,180,15,30
GB_UT_004C6 Upper Bookcliffs           C6_UPPER_BOOKCLIFFS,,,45,45,15,30
GB_UT_004UOA WUI                       UOA_WUI,,,75,75,15,30
GB_UT_004UOA Resources                 UOA_RESOURCES,,,45,45,15,30
GB_UT_004UOA Wilderness                UOA_WILDERNESS,,,15,15,15,30
GB_UT_004C1 East Diamond Mou           C1_EAST_DIAMOND_MOU,,,90,90,15,30
GB_UT_004Vernal                        VERNAL,,,60,60,15,30
GB_UT_004NRA                           NRA,,,15,15,15,30
GB_UT_004High Uintas Wildern           HIGH_UINTAS_WILDERN,,,150,150,15,30
GB_UT_004Moon Lake                     MOON_LAKE,,,60,60,15,30
GB_UT_004C4 North Myton Bench          C4_NORTH_MYTON_BENCH,,,15,15,15,30
GB_UT_004A3 Myton Bench                A3_MYTON_BENCH,,,15,15,15,30
GB_UT_004D1 Winter Ridge WSA           D1_WINTER_RIDGE_WSA,,,60,60,15,30
GB_UT_004B6 Bitter Creek               B6_BITTER_CREEK,,,30,30,15,30
GB_UT_004B4 Lower Bookcliffs           B4_LOWER_BOOKCLIFFS,,,30,30,15,30
GB_UT_004C9 Leers Canyon               C9_LEERS_CANYON,,,30,30,15,30
GB_UT_004D5 Bull Canyon WSA            D5_BULL_CANYON_WSA,,,30,30,15,30
GB_UT_004D4 Daniels Canyon W           D4_DANIELS_CANYON_W,,,30,30,15,30
GB_UT_004D3 Diamond Breaks W           D3_DIAMOND_BREAKS_W,,,120,120,15,30
GB_UT_004C2 Little Mountain            C2_LITTLE_MOUNTAIN,,,60,60,15,30
GB_UT_004A2 North Uinta Basin          A2_NORTH_UINTA_BASIN,,,120,120,15,30
GB_UT_004B8 Diamond Mountain           B8_DIAMOND_MOUNTAIN,,,90,90,15,30
GB_UT_004D2 Cold Springs WSA           D2_COLD_SPRINGS_WSA,,,60,60,15,30
GB_UT_005Sanpitch                      SANPITCH,0,0,30,30,8,10
GB_UT_005San Juan Basin                SAN_JUAN_BASIN,0,23,23,23,8,10
GB_UT_005Hovenweep                     HOVENWEEP,0,0,15,15,8,10
GB_UT_005Montezuma                     MONTEZUMA,0,0,23,23,8,10
GB_UT_005Natural Bridges               NATURAL_BRIDGES,0,0,30,30,8,10
GB_UT_005Cedar Mesa                    CEDAR_MESA,0,15,15,15,8,10
GB_UT_005Canyonlands                   CANYONLANDS,0,30,30,30,8,10
GB_UT_005Lockhart Basin                LOCKHART_BASIN,0,23,23,23,8,10
GB_UT_005Colorado River Corridor       COLORADO_RIVER_CORR,0,15,15,15,8,10
GB_UT_005Dry Valley                    DRY_VALLEY,0,15,15,15,8,10
GB_UT_005Cisco Desert                  CISCO_DESERT,0,15,15,15,8,10
GB_UT_005Dead Horse                    DEAD_HORSE,0,0,15,15,8,10
GB_UT_005Arches                        ARCHES,0,0,30,30,8,10
GB_UT_005White Mesa                    WHITE_MESA,0,0,15,15,8,10
GB_UT_005South Manti                   SOUTH_MANTI,0,0,15,15,8,10
GB_UT_005West Manti                    WEST_MANTI,0,0,23,23,8,10
GB_UT_005Western Book Cliffs           WESTERN_BOOK_CLIFFS,0,0,60,60,8,10
GB_UT_005West Benches                  WEST_BENCHES,0,0,23,23,8,10
GB_UT_005San Rafael Desert             SAN_RAFAEL_DESERT,0,0,23,23,8,10
GB_UT_005Rock Creek                    ROCK_CREEK,0,90,90,90,8,10
GB_UT_005Monticello Plain              MONTICELLO_PLAIN,0,0,15,15,8,10
GB_UT_005Green River Corridor          GREEN_RIVER_CORRIDOR,0,0,15,15,8,10
GB_UT_005Price Urban                   PRICE_URBAN,0,0,15,15,8,10
GB_UT_005North Manti                   NORTH_MANTI,0,0,30,30,8,10
GB_UT_005La Sal FS                     LA_SAL_FS,0,0,23,23,8,10
GB_UT_005East Carbon                   EAST_CARBON,0,0,23,23,8,10
GB_UT_005Dolores Triangle              DOLORES_TRIANGLE,0,23,23,23,8,10
GB_UT_005Eastern Book Cliffs           EASTERN_BOOK_CLIFFS,0,0,23,23,8,10
GB_UT_005East Manti                    EAST_MANTI,0,0,23,23,8,10
GB_UT_005Diamond                       DIAMOND,0,0,45,45,8,10
GB_UT_005Cedar Mountain                CEDAR_MOUNTAIN,0,0,23,23,8,10
GB_UT_005Bruin Point                   BRUIN_POINT,0,0,23,23,7,10
GB_UT_005Dark Canyon                   DARK_CANYON,0,0,45,45,8,10
GB_UT_005La Sal BLM                    LA_SAL_BLM,0,0,23,23,8,10
GB_UT_005Abajo                         ABAJO,0,0,23,23,8,10
GB_WY_001Protection North              PNFED,,,10,10,5,
GB_WY_001Palisades WSA                 PWSAFED,,,30,30,20,20
GB_WY_001Protection East               PESUBLETTE,,,10,10,5,
GB_WY_001Protection East               PEFED,,,10,10,5,
GB_WY_001North Zone Wilderness         NZWFED,,,30,30,10,10
GB_WY_001North Zone Roaded             NZRTETON,,,10,10,10,
GB_WY_001Gros Ventre Wilderness        GVWFED,,,30,30,10,10
GB_WY_001North Zone Roaded             NZRFED,,,10,10,10,10
GB_WY_001Bridger Wilderness            BWFED,,,30,30,10,10
GB_WY_001East Zone Roaded              EZRFED,,,10,10,5,5
GB_WY_001Backcountry North             BCNFED,,,20,20,5,5
GB_WY_001Backcountry East              BCEFED,,,20,20,5,5
GB_WY_001Backcountry West              BCWFED,,,20,20,15,15
GB_WY_001Fossil Beds NM                FBNMFED,30,,30,30,15,15
GB_WY_001West Zone Roaded              WZRFED,,,10,10,5,5
GB_WY_001Wyoming Range                 WRFED,,,20,20,10,10
GB_WY_001Protection West               PWLINCOLN,,,10,10,5,
GB_WY_001Protection West               PWFED,,,10,10,5,
GB_WY_001Protection North              PNTETON,,,10,10,5,
NR_ID_001Cataldo                       Unassigned_IDL,30,0,30,0,15,15
NR_ID_001Nez Perce Tribe               IDL Protection,30,0,30,0,15,15
NR_ID_001CWF_WUI                       WUI Central,30,,20,20,15,15
NR_ID_001NPF_WUI                       WUI East,20,,20,20,10,10
NR_ID_001NPF_Roadless                  RDLS East,999,999,45,30,15,15
NR_ID_001NPF_General Forest            GF East,30,120,45,40,30,30
NR_ID_001CWF_General Forest            GF NWest,30,,30,30,20,20
NR_ID_001CWF_WFU                       WFU NWest,45,,45,45,30,30
NR_ID_001NPF_WFU                       FCRNRW,9999,60,100,9999,30,30
NR_ID_001NPF_WFU                       SBW Wilderness,9999,999,100,9999,30,30
NR_ID_001NPF_WUI                       WUI West,30,,20,20,10,10
NR_ID_001CWF_WUI                       Palouse,30,,20,20,15,15
NR_ID_001ipf_gen_06_01                 D6 Developed,30,0,30,0,15,15
NR_ID_001ipf_gen_08_01                 D8 Developed,30,0,30,0,15,15
NR_ID_001ipf_rdl_06_03                 D6 Roadless,30,0,30,0,15,15
NR_ID_001ipf_gen_07_02                 D7 Developed,30,0,30,0,15,15
NR_ID_001ipf_rdl_07_02                 D7 Roadless,30,0,30,0,15,15
NR_ID_001ipf_gen_24_01                 D2&4 Developed,30,0,30,0,15,15
NR_ID_001ipf_rdl_24_01                 D2&4 Roadless,30,0,30,0,15,15
NR_ID_001ipf_wui_07_01                 D7 WUI,30,0,30,0,15,15
NR_ID_001ipf_rdl_08_04                 D8 Roadless,30,0,30,0,15,15
NR_ID_001ipf_wui_13_01                 D1&3 WUI,30,0,30,0,15,15
NR_ID_001ipf_wui_08_01                 D8 WUI,30,0,30,0,15,15
NR_ID_001CWF_WFU                       WFU North,999,,60,60,30,30
NR_ID_001ipf_wui_24_01                 D2&4 WUI,30,0,30,0,15,15
NR_ID_001ipf_wui_06_01                 D6 WUI,30,0,30,0,15,15
NR_ID_001CWF_General Forest            GF NEast,999,,30,30,20,20
NR_ID_001Interior Polygon              Unassigned_private,30,0,30,0,15,15
NR_ID_001ipf_gen_13_01                 D1&3 Developed,30,0,30,0,15,15
NR_ID_001CD A Tribe FPD                CDA_T,30,,30,15,30,15
NR_ID_001NPF_General Forest            GF West,30,120,30,20,15,15
NR_ID_001NPF_WFU                       GHW,9999,120,45,9999,30,30
NR_ID_001CWF_WFU                       WFU NEast,999,,60,60,30,30
NR_ID_001CWF_General Forest            GF North,999,,60,60,30,30
NR_ID_001Craig Mt FPD Non_WUI          Unassigned_IDL,30,0,30,0,15,15
NR_ID_001Mica FPD                      Unassigned_IDL,,,,,,
NR_ID_001Maggie Creek FPD WUI          Unassigned_IDL,,,,,,
NR_ID_001Nez Perce Tribe               NPT Protection,30,0,30,0,15,15
NR_ID_001ipf_rdl_13_03                 D1&3 Roadless,30,0,30,0,15,15
NR_ID_001NPF_WFU                       SBW Non_Wilderness,9999,240,90,9999,30,30
NR_ID_001CPTPA Non_WUI                 CPTPA Non_WUI,,,,,,
NR_ID_001Craig Mt FPD wui              Unassigned_IDL,30,0,30,0,15,15
NR_ID_001West St Joe FPD               Unassigned_IDL,,,,,,
NR_ID_001Priest Lake                   Unassigned_IDL,,,,,,
NR_ID_001Ponderosa FPD wui             Unassigned_IDL,,,,,,
NR_ID_001Pend Oreille FPD              Unassigned_IDL,,,,,,
NR_ID_001CPTPA WUI                     CPTPA,,,,,,
NR_ID_001Kootenai Valley FPD           Unassigned_IDL,,,,,,
NR_MT_002Wilderness                    Wilderness_Sula,,,60,60,15,15
NR_MT_002Wilderness                    Wilderness_Stevensvi,,,60,60,15,15
NR_MT_002Wilderness                    Wilderness_Darby,,,60,60,15,15
NR_MT_002State_Protection              State_Protection,,,5,5,5,5
NR_MT_002Roaded                        Roaded_West_Fork,,,5,5,5,5
NR_MT_002Roaded                        Roaded_Darby,,,5,5,5,5
NR_MT_002Roaded                        Roaded_Stevensville,,,5,5,5,5
NR_MT_002Roaded                        Roaded_Sula,,,5,5,5,5
NR_MT_002Roadless                      Roadless_West_Fork,,,30,30,15,15
NR_MT_002Roadless                      Roadless_Sula,,,30,30,15,15
NR_MT_002Roadless                      Roadless_Darby,,,30,30,15,15
NR_MT_002Roadless                      Roadless_Stevensvill,,,30,30,15,15
NR_MT_002Other                         Other,,,,,,
NR_MT_002Wilderness                    Wilderness_West_Fork,,,60,60,15,15
NR_MT_003North Lee Metcalf Wilderness  North Lee Metcalf Wi,9999,9999,60,60,30,30
NR_MT_003Medicine Lodge Vly            Medicine Lodge Vly,9999,9999,60,60,30,30
NR_MT_003Melrose/Dillon                Melrose/Dillon,9999,9999,60,60,30,30
NR_MT_003Dome Mtn                      Dome Mtn,9999,9999,60,60,30,30
NR_MT_003Long Mtns                     Long Mtns,9999,9999,60,60,30,30
NR_MT_003Homestake Pass                Homestake Pass,9999,9999,60,60,30,30
NR_MT_003East Fork                     East Fork,9999,9999,60,60,30,30
NR_MT_003Boulder                       Boulder,9999,9999,60,60,30,30
NR_MT_003Lima/Dell                     Lima/Dell,9999,9999,60,60,30,30
NR_MT_003Unassigned                    Unassigned,9999,9999,60,60,30,30
NR_MT_003Whitehall/Ennis               Whitehall/Ennis,9999,9999,60,60,30,30
NR_MT_003Ruby Reservoir/East Dillon    Ruby Reservoir/East,9999,9999,60,60,30,30
NR_MT_003Pioneer                       Pioneer,9999,9999,60,60,30,30
NR_MT_003Tobacco Roots                 Tobacco Roots,9999,9999,60,60,30,30
NR_MT_003Tendoys                       Tendoys,9999,9999,60,60,30,30
NR_MT_003Skalkaho                      Skalkaho,9999,9999,60,60,30,30
NR_MT_003Silver Bow                    Silver Bow,9999,9999,60,60,30,30
NR_MT_003Madison Vly/Raynolds Pass     Madison Vly/Raynolds,9999,9999,60,60,30,30
NR_MT_003Phillipsburg                  Phillipsburg,9999,9999,60,60,30,30
NR_MT_003No Ruby                       No Ruby,9999,9999,60,60,30,30
NR_MT_003Mussigbrod                    Mussigbrod,9999,9999,60,60,30,30
NR_MT_003Medicine Lodge Range          Medicine Lodge Range,9999,9999,60,60,30,30
NR_MT_003Divide/WiseRiver              Divide/WiseRiver,9999,9999,60,60,30,30
NR_MT_003Deerlodge                     Deerlodge,9999,9999,60,60,30,30
NR_MT_003Lee Metcalf                   Lee Metcalf,9999,9999,60,60,30,30
