name,fpu,walk_in_percent,pump_and_roll_percent,head_attack,tail_attack,parallel_attack,attack_distance,water_drops_allowed,exclude_from_irs,discovery_size,escape_limit_time,escape_limit_size,air_to_ground_coefficient,initial_delay,DISPATCH_LOGIC_ID,dispatch_logic_name
GB_ID_002Warm Lake                     Warm Lake,GB_ID_002,75,0,100,0,0,0,y,n,0.001,1080,A100,1.3,0,64375107,GB_ID_002WUI Timber
GB_ID_002Pine                          Pine_35,GB_ID_002,75,0,100,0,0,0,y,n,0.001,1080,A100,1.3,0,64375107,GB_ID_002WUI Timber
GB_ID_002Garden Valley                 Garden Valley_28,GB_ID_002,75,0,100,0,0,0,y,n,0.001,1080,A100,1.3,0,64375107,GB_ID_002WUI Timber
GB_ID_002Pine                          Pine_37,GB_ID_002,50,0,100,0,0,0,y,n,0.001,1080,A100,1.3,0,64375107,GB_ID_002WUI Timber
GB_ID_002Idaho City                    Idaho City,GB_ID_002,50,0,100,0,0,0,y,n,0.001,1080,A100,1.3,0,64375107,GB_ID_002WUI Timber
GB_ID_002Little Salmon                 Little Salmon,GB_ID_002,50,0,100,0,0,0,y,n,0.001,1080,A100,1.3,0,64375107,GB_ID_002WUI Timber
GB_ID_002Marshall Mtn                  Marshall Mtn,GB_ID_002,75,0,100,0,0,0,y,n,0.001,1080,A100,1.3,0,64375108,GB_ID_002Non-WUI timber
GB_ID_002Council                       Council,GB_ID_002,50,0,100,0,0,0,n,n,0.001,1080,A100,1.3,0,64375108,GB_ID_002Non-WUI timber
GB_ID_002Middle Fork Payette           Middle Fork Payette,GB_ID_002,75,0,100,0,0,0,y,n,0.001,1080,A100,1.3,0,64375108,GB_ID_002Non-WUI timber
GB_ID_002Sage Hen                      Sage Hen,GB_ID_002,50,0,100,0,0,0,y,n,0.001,1080,A100,1.3,0,64375108,GB_ID_002Non-WUI timber
GB_ID_002Middle Fork Boise             Middle Fork Boise,GB_ID_002,75,0,100,0,0,0,y,n,0.001,1080,A100,1.3,0,64375108,GB_ID_002Non-WUI timber
GB_ID_002Upper Castle Creek            Upper Castle Creek,GB_ID_002,50,10,100,0,0,0,y,n,0.001,1080,A100,1.3,0,64375108,GB_ID_002Non-WUI timber
GB_ID_002Northern/Silver City          Northern/Silver City,GB_ID_002,50,10,100,0,0,0,y,n,0.001,1080,A100,1.3,0,64375108,GB_ID_002Non-WUI timber
GB_ID_002Juniper                       Juniper,GB_ID_002,50,10,100,0,0,0,y,n,0.001,1080,A100,1.3,0,64375108,GB_ID_002Non-WUI timber
GB_ID_002Garden Valley                 Garden Valley_25,GB_ID_002,75,0,100,0,0,0,y,n,0.001,1080,A100,1.3,0,64375108,GB_ID_002Non-WUI timber
GB_ID_002South Fork                    South Fork,GB_ID_002,100,0,100,0,0,0,y,n,0.001,1080,A100,1.3,0,64375109,GB_ID_002WFU logic
GB_ID_002Rapid River                   Rapid River_8,GB_ID_002,50,0,100,0,0,0,y,n,0.001,1080,A100,1.3,0,64375109,GB_ID_002WFU logic
GB_ID_002Hettinger Ranch               Hettinger Ranch,GB_ID_002,50,0,100,0,0,0,y,n,0.001,1080,A100,1.3,0,64375109,GB_ID_002WFU logic
GB_ID_002Hells Canyon                  Hells Canyon,GB_ID_002,100,0,100,0,0,0,y,n,0.001,1080,A100,1.3,0,64375109,GB_ID_002WFU logic
GB_ID_002Cuddy                         Cuddy_13,GB_ID_002,50,0,100,0,0,0,y,n,0.001,1080,A100,1.3,0,64375109,GB_ID_002WFU logic
GB_ID_002Bear Valley                   Bear Valley,GB_ID_002,50,0,100,0,0,0,y,n,0.001,1080,A100,1.3,0,64375109,GB_ID_002WFU logic
GB_ID_002Cuddy                         Cuddy_20,GB_ID_002,50,0,100,0,0,0,y,n,0.001,1080,A100,1.3,0,64375109,GB_ID_002WFU logic
GB_ID_002Trapper Flat                  Trapper Flat,GB_ID_002,100,0,100,0,0,0,y,n,0.001,1080,A100,1.3,0,64375109,GB_ID_002WFU logic
GB_ID_002Chamberlain                   Chamberlain,GB_ID_002,100,0,100,0,0,0,y,n,0.001,1080,A100,1.3,0,64375109,GB_ID_002WFU logic
GB_ID_002River Break                   River Break,GB_ID_002,5,0,100,0,0,0,y,n,0.001,1080,A100,1.3,0,64375109,GB_ID_002WFU logic
GB_ID_002French Creek                  French Creek,GB_ID_002,50,0,100,0,0,0,y,n,0.001,1080,A100,1.3,0,64375109,GB_ID_002WFU logic
GB_ID_002Rapid River                   Rapid River_6,GB_ID_002,15,0,100,0,0,0,y,n,0.001,1080,A100,1.3,0,64375109,GB_ID_002WFU logic
GB_ID_002Boise Front                   Boise Front,GB_ID_002,15,50,100,0,0,0,y,n,0.001,1080,A100,1.3,0,64375110,GB_ID_002WUI Non-Timber
GB_ID_002Goodrich North                Goodrich North,GB_ID_002,15,0,100,0,0,0,y,n,0.001,1080,A100,1.3,0,64375110,GB_ID_002WUI Non-Timber
GB_ID_002Weiser/Big Willow             Weiser/Big Willow,GB_ID_002,15,50,100,0,0,0,y,n,0.001,1080,A100,1.3,0,64375110,GB_ID_002WUI Non-Timber
GB_ID_002Owyhee Front                  Owyhee Front,GB_ID_002,15,50,100,0,0,0,y,n,0.001,1080,A100,1.3,0,64375110,GB_ID_002WUI Non-Timber
GB_ID_002Sweet                         Sweet,GB_ID_002,50,25,100,0,0,0,y,n,0.001,1080,A100,1.3,0,64375110,GB_ID_002WUI Non-Timber
GB_ID_002Curlew                        Curlew,GB_ID_002,0,80,100,0,0,0,y,n,0.001,1080,A100,1.3,0,64375110,GB_ID_002WUI Non-Timber
GB_ID_002Upper Danskin 3A              Upper Danskin_3A,GB_ID_002,50,0,100,0,0,0,y,n,0.001,1080,A100,1.3,0,64375110,GB_ID_002WUI Non-Timber
GB_ID_002Grandview                     Grandview,GB_ID_002,15,80,100,0,0,0,y,n,0.001,1080,A100,1.3,0,64375110,GB_ID_002WUI Non-Timber
GB_ID_002Lower Danskin                 Lower Danskin,GB_ID_002,15,80,100,0,0,0,y,n,0.001,1080,A100,1.3,0,64375110,GB_ID_002WUI Non-Timber
GB_ID_003NORTH WILDERNESS              NORTH WILDERNESS,GB_ID_003,50,0,100,0,0,0,y,n,0.01,1000,A300,1.5,0,64375745,GB_ID_003WFU
GB_ID_003NON_WILDERNESS_FUA            NON_WILDERNESS_FUA,GB_ID_003,50,0,100,0,0,0,y,n,0.01,1000,A300,1.5,0,64375745,GB_ID_003WFU
GB_ID_003SOUTH WILDERNESS              SOUTH WILDERNESS,GB_ID_003,40,0,100,0,0,0,y,n,0.01,1000,A300,1.5,0,64375745,GB_ID_003WFU
GB_ID_003PIONEER                       PIONEER,GB_ID_003,30,35,100,0,0,0,y,n,0.01,1000,A300,1.5,0,64375746,GB_ID_003Desert/Range
GB_ID_003LEMHI                         LEMHI,GB_ID_003,25,60,100,0,0,0,y,n,0.01,1000,A300,1.5,0,64375746,GB_ID_003Desert/Range
GB_ID_003SOUTH SALMON                  SOUTH SALMON,GB_ID_003,40,10,100,0,0,0,y,n,0.01,1000,A300,1.5,0,64375746,GB_ID_003Desert/Range
GB_ID_003LOST RIVER                    LOST RIVER,GB_ID_003,20,40,100,0,0,0,y,n,0.01,1000,A300,1.5,0,64375746,GB_ID_003Desert/Range
GB_ID_003NORTH FORK                    NORTH FORK,GB_ID_003,50,10,100,0,0,0,y,n,0.01,1000,A300,1.5,0,64375747,GB_ID_003Mountain
GB_ID_003COBALT                        COBALT,GB_ID_003,35,10,100,0,0,0,y,n,0.01,1000,A300,1.5,0,64375747,GB_ID_003Mountain
GB_NV_001Black Rock/High Road NCA      (High) Black Rock/H,GB_NV_001,25,50,100,0,0,0,y,n,0.001,1080,A300,1,0,64376713,GB_NV_001Pine Forest S. East
GB_NV_001Black Rock/High Road NCA      (Wilderness) Black,GB_NV_001,90,0,100,0,0,0,y,n,0.001,1440,A300,1,0,64376713,GB_NV_001Pine Forest S. East
GB_NV_001Santa Rosa - FS               (Wilderness) Santa,GB_NV_001,100,0,100,0,0,0,y,n,0.001,1080,A300,1,0,64376713,GB_NV_001Pine Forest S. East
GB_NV_001Pine Forest/McGee Mtn.        (S. East) Pine Fore,GB_NV_001,80,20,100,0,0,0,y,n,0.001,1080,A300,1,0,64376713,GB_NV_001Pine Forest S. East
GB_NV_001Pine Forest/McGee Mtn.        (N. West) Pine Fore,GB_NV_001,80,20,100,0,0,0,y,n,0.001,1080,A300,1,0,64376713,GB_NV_001Pine Forest S. East
GB_NV_001Jackson                       Jackson,GB_NV_001,50,25,100,0,0,0,y,n,0.001,1080,A300,1,0,64376713,GB_NV_001Pine Forest S. East
GB_NV_001Granite                       (South) Granite,GB_NV_001,25,50,100,0,0,0,y,n,0.001,1080,A300,1,0,64376714,GB_NV_001I-80
GB_NV_001Granite                       Summit Lake BIA,GB_NV_001,15,60,100,0,0,0,y,n,0.001,1080,A300,1,0,64376714,GB_NV_001I-80
GB_NV_001Silver State                  (North) Silver State,GB_NV_001,15,60,100,0,0,0,y,n,0.01,1080,A300,1,0,64376714,GB_NV_001I-80
GB_NV_001Valley                        (East) Valley,GB_NV_001,15,60,100,0,0,0,y,n,0.001,1080,A300,1,0,64376714,GB_NV_001I-80
GB_NV_001Valley                        (South) Valley,GB_NV_001,15,60,100,0,0,0,y,n,0.001,1080,A300,1,0,64376714,GB_NV_001I-80
GB_NV_001Valley                        (West) Valley,GB_NV_001,15,60,100,0,0,0,y,n,0.001,1080,A300,1,0,64376714,GB_NV_001I-80
GB_NV_001Iron Point                    Iron Point,GB_NV_001,25,50,100,0,0,0,y,n,0.001,1080,A300,1,0,64376714,GB_NV_001I-80
GB_NV_001Desert Valley                 (West) Desert Valley,GB_NV_001,15,50,100,0,0,0,y,n,0.001,1080,A300,1,0,64376714,GB_NV_001I-80
GB_NV_001Granite                       (North) Granite,GB_NV_001,25,50,100,0,0,0,y,n,0.001,1080,A300,1,0,64376714,GB_NV_001I-80
GB_NV_001Silver State                  (South) Silver State,GB_NV_001,15,60,100,0,0,0,y,n,0.001,1080,A300,1,0,64376714,GB_NV_001I-80
GB_NV_001Trinity                       (North) Trinity,GB_NV_001,40,50,100,0,0,0,y,n,0.001,1080,A300,1,0,64376714,GB_NV_001I-80
GB_NV_001Desert Valley                 (East) Desert Valley,GB_NV_001,15,50,100,0,0,0,y,n,0.001,1080,A300,1,0,64376714,GB_NV_001I-80
GB_NV_001Stillwater                    Stillwater,GB_NV_001,90,10,100,0,0,0,y,n,0.001,1080,A300,1,0,64376714,GB_NV_001I-80
GB_NV_001Continental Lake              Continental Lake,GB_NV_001,15,50,100,0,0,0,y,n,0.001,1080,A300,1,0,64376714,GB_NV_001I-80
GB_NV_001East Range                    East Range,GB_NV_001,15,50,100,0,0,0,y,n,0.001,1080,A300,1,0,64376714,GB_NV_001I-80
GB_NV_001Eugenes/Slumbering Hills      (South) Eugenes/Slu,GB_NV_001,15,50,100,0,0,0,y,n,0.001,1080,A300,1,0,64376714,GB_NV_001I-80
GB_NV_001Eugenes/Slumbering Hills      (North) Eugenes/Slu,GB_NV_001,15,50,100,0,0,0,y,n,0.001,1080,A300,1,0,64376714,GB_NV_001I-80
GB_NV_001Trinity                       (N. West) Trinity,GB_NV_001,40,50,100,0,0,0,y,n,0.001,1080,A300,1,0,64376714,GB_NV_001I-80
GB_NV_001Valley                        (North) Valley,GB_NV_001,15,60,100,0,0,0,y,n,0.001,1080,A300,1,0,64376714,GB_NV_001I-80
GB_NV_001Paradise Valley               Paradise Valley,GB_NV_001,15,60,100,0,0,0,y,n,0.001,1080,A300,1,0,64376714,GB_NV_001I-80
GB_NV_001Santa Rosa - BLM              (North) Santa Rosa,GB_NV_001,25,50,100,0,0,0,y,n,0.001,1080,A300,1,0,64376714,GB_NV_001I-80
GB_NV_001Trinity                       (West) Trinity,GB_NV_001,60,50,100,0,0,0,y,n,0.001,1080,A300,1,0,64376714,GB_NV_001I-80
GB_NV_001Trinity                       (East) Trinity,GB_NV_001,40,50,100,0,0,0,y,n,0.001,1080,A300,1,0,64376714,GB_NV_001I-80
GB_NV_001Trinity                       (South) Trinity,GB_NV_001,60,50,100,0,0,0,y,n,0.001,1080,A300,1,0,64376714,GB_NV_001I-80
GB_NV_001Black Rock/High Road NCA      Black Rock/High Roa,GB_NV_001,0,100,100,0,0,0,y,n,0.001,1080,A300,1,0,64376714,GB_NV_001I-80
GB_NV_001Santa Rosa - BLM              (East) Santa Rosa,GB_NV_001,25,50,100,0,0,0,y,n,0.001,1080,A300,1,0,64376714,GB_NV_001I-80
GB_NV_001Santa Rosa - FS               (West) Santa Rosa,GB_NV_001,70,30,100,0,0,0,y,n,0.001,1080,A300,1,0,64376714,GB_NV_001I-80
GB_NV_001Santa Rosa - FS               (East) Santa Rosa(2),GB_NV_001,70,30,100,0,0,0,y,n,0.001,1080,A300,1,0,64376714,GB_NV_001I-80
GB_NV_001Blue Wing/Seven Troughs       (North) Blue Wing/S,GB_NV_001,25,50,100,0,0,0,y,n,0.001,1080,A300,1,0,64376714,GB_NV_001I-80
GB_NV_001Blue Wing/Seven Troughs       (Central) Blue Wing,GB_NV_001,25,50,100,0,0,0,y,n,0.001,1080,A300,1,0,64376714,GB_NV_001I-80
GB_NV_001Blue Wing/Seven Troughs       (South) Blue Wing/S,GB_NV_001,25,50,100,0,0,0,y,n,0.001,1080,A300,1,0,64376714,GB_NV_001I-80
GB_NV_001Sonoma                        (East) Sonoma,GB_NV_001,25,50,100,0,0,0,y,n,0.001,1080,A300,1,0,64376714,GB_NV_001I-80
GB_NV_001Santa Rosa - BLM              (South) Santa Rosa,GB_NV_001,25,50,100,0,0,0,y,n,0.001,1080,A300,1,0,64376714,GB_NV_001I-80
GB_NV_001Sonoma                        (South) Sonoma,GB_NV_001,25,50,100,0,0,0,y,n,0.001,1080,A300,1,0,64376714,GB_NV_001I-80
GB_NV_001Rye Patch                     (North) Rye Patch,GB_NV_001,25,50,100,0,0,0,y,n,0.001,1080,A300,1,0,64376714,GB_NV_001I-80
GB_NV_001Desert Valley                 Quinn River BIA,GB_NV_001,15,50,100,0,0,0,y,n,0.001,1080,A300,1,0,64376714,GB_NV_001I-80
GB_NV_001Gerlach/Empire                Gerlach - Gerlach/E,GB_NV_001,25,50,100,0,0,0,y,n,0.001,1080,A300,1,0,64376714,GB_NV_001I-80
GB_NV_001Valmy                         Valmy,GB_NV_001,25,50,100,0,0,0,y,n,0.001,1080,A300,1,0,64376715,GB_NV_001Elliott Wrencing
GB_NV_001Montana Mtns.                 Montana Mtns.,GB_NV_001,20,60,100,0,0,0,y,n,0.001,1080,A300,1,0,64376715,GB_NV_001Elliott Wrencing
GB_NV_001Winnemucca/Golconda           Winnemucca/Golconda,GB_NV_001,10,60,100,0,0,0,y,n,0.001,1080,A300,1,0,64376715,GB_NV_001Elliott Wrencing
GB_NV_001Hot Springs                   Hot Springs,GB_NV_001,25,50,100,0,0,0,y,n,0.001,1080,A300,1,0,64376715,GB_NV_001Elliott Wrencing
GB_NV_001Sonoma                        (West) Sonoma,GB_NV_001,25,50,100,0,0,0,y,n,0.001,1080,A300,1,0,64376715,GB_NV_001Elliott Wrencing
GB_NV_001Rye Patch                     (South) Rye Patch,GB_NV_001,15,60,100,0,0,0,y,n,0.001,1080,A300,1,0,64376715,GB_NV_001Elliott Wrencing
GB_NV_001Orovada/McDermitt             Orovada/McDermitt,GB_NV_001,15,60,100,0,0,0,y,n,0.001,1080,A300,1,0,64376715,GB_NV_001Elliott Wrencing
GB_NV_001Orovada/McDermitt             McDermitt BIA,GB_NV_001,25,50,100,0,0,0,y,n,0.001,1080,A300,1,0,64376715,GB_NV_001Elliott Wrencing
GB_NV_001I-80 Corridor Communities     Oreana - I-80 Corri,GB_NV_001,15,60,100,0,0,0,y,n,0.001,1080,A300,1,0,64376715,GB_NV_001Elliott Wrencing
GB_NV_001I-80 Corridor Communities     Imlay - I-80 Corrid,GB_NV_001,15,60,100,0,0,0,y,n,0.001,1080,A300,1,0,64376715,GB_NV_001Elliott Wrencing
GB_NV_001I-80 Corridor Communities     Unionville - I-80 C,GB_NV_001,15,60,100,0,0,0,y,n,0.001,1080,A300,1,0,64376715,GB_NV_001Elliott Wrencing
GB_NV_001I-80 Corridor Communities     Lovelock - I-80 Cor,GB_NV_001,15,60,100,0,0,0,y,n,0.001,1080,A300,1,0,64376715,GB_NV_001Elliott Wrencing
GB_NV_001Winnemucca/Golconda           Winnemucca BIA,GB_NV_001,0,100,100,0,0,0,y,n,0.001,1080,A300,1,0,64376715,GB_NV_001Elliott Wrencing
GB_NV_001Humboldt                      Humboldt,GB_NV_001,25,50,100,0,0,0,y,n,0.001,1080,A300,1,0,64376715,GB_NV_001Elliott Wrencing
GB_NV_001Denio                         Denio,GB_NV_001,15,50,100,0,0,0,y,n,0.001,1080,A300,1,0,64376715,GB_NV_001Elliott Wrencing
GB_NV_001Gerlach/Empire                Empire - Gerlach/Em,GB_NV_001,15,60,100,0,0,0,y,n,0.001,1440,A300,1,0,64376715,GB_NV_001Elliott Wrencing
GB_NV_003Mokleume                      Mokleume,GB_NV_003,100,0,100,0,0,0,y,n,0.001,1080,A300,1.4,0,64378111,GB_NV_003Mt Rose Wilderness
GB_NV_003Mount_Rose_Wilderness         Mount_Rose,GB_NV_003,90,0,100,0,0,0,y,n,0.001,1080,A300,1,0,64378111,GB_NV_003Mt Rose Wilderness
GB_NV_003Hoover_Wilderness             Hoover_Wilderness,GB_NV_003,100,0,100,0,0,0,y,n,0.001,1080,A300,1,0,64378111,GB_NV_003Mt Rose Wilderness
GB_NV_003Carson_Iceburg_Wilderness     Carson_Ice_Wild,GB_NV_003,100,0,100,0,0,0,y,n,0.001,1080,A300,1,0,64378111,GB_NV_003Mt Rose Wilderness
GB_NV_003BLM_Alpine                    BLM_Alpine,GB_NV_003,15,20,100,0,0,0,y,n,0.001,1080,A300,1,0,64378112,GB_NV_003Carson River
GB_NV_003Carson_River                  Carson_River_S,GB_NV_003,30,20,100,0,0,0,y,n,0.001,1080,A300,1.2,0,64378112,GB_NV_003Carson River
GB_NV_003Carson_River                  Carson_River_N,GB_NV_003,30,20,100,0,0,0,y,n,0.001,1080,A300,1.5,0,64378112,GB_NV_003Carson River
GB_NV_003Slinkard                      Slinkard,GB_NV_003,60,10,100,0,0,0,y,n,0.001,1080,A300,1.1,0,64378112,GB_NV_003Carson River
GB_NV_003Bald_Mountain                 Bald_Mountain,GB_NV_003,45,0,100,0,0,0,y,n,0.001,1080,A300,1,0,64378113,GB_NV_003Aurora no dozer
GB_NV_003Aurora                        Aurora,GB_NV_003,45,0,100,0,0,0,y,n,0.001,1080,A300,1,0,64378113,GB_NV_003Aurora no dozer
GB_NV_003Monitor                       Monitor,GB_NV_003,30,12,100,0,0,0,y,n,0.001,1080,A300,1.2,0,64378114,GB_NV_003Carson River ND
GB_NV_003HTF_Alpine                    HTF_Alpine,GB_NV_003,25,10,100,0,0,0,y,n,0.001,1080,A300,1,0,64378114,GB_NV_003Carson River ND
GB_NV_003Carson_Front                  Carson_Front_S,GB_NV_003,40,10,100,0,0,0,y,n,0.001,1080,A300,1,0,64378114,GB_NV_003Carson River ND
GB_NV_003Carson_Front                  Carson_Front_N,GB_NV_003,30,10,100,0,0,0,y,n,0.001,1080,A300,1,0,64378114,GB_NV_003Carson River ND
GB_NV_003Como                          Como_W,GB_NV_003,35,0,100,0,0,0,y,n,0.001,1080,A300,1.4,0,64378115,GB_NV_003Como
GB_NV_003Como                          Como_E,GB_NV_003,45,0,100,0,0,0,y,n,0.001,1080,A300,1.5,0,64378115,GB_NV_003Como
GB_NV_003Sweetwater                    Sweetwater,GB_NV_003,50,0,100,0,0,0,y,n,0.001,1080,A300,1.2,0,64378115,GB_NV_003Como
GB_NV_003Churchill_Ranges              Churchill_Ranges,GB_NV_003,50,20,100,0,0,0,y,n,0.001,1080,A300,1,0,64378116,GB_NV_003Churchill Ranges
GB_NV_003Lyon_Basin                    Lyon_Basin,GB_NV_003,30,20,100,0,0,0,y,n,0.001,1080,A300,1.4,0,64378117,GB_NV_003Lyon Basin
GB_NV_003Mustang                       Mustang,GB_NV_003,40,50,100,0,0,0,y,n,0.001,1080,A300,1.4,0,64378118,GB_NV_003Fish Springs
GB_NV_003Fish_Springs                  Fish_Springs,GB_NV_003,60,30,100,0,0,0,y,n,0.001,1080,A300,1.2,0,64378118,GB_NV_003Fish Springs
GB_NV_003Pyramid_Lake                  Pyramid_Lake_N,GB_NV_003,70,0,100,0,0,0,y,n,0.001,1080,A300,1.2,0,64378118,GB_NV_003Fish Springs
GB_NV_003HTF_Excelcior                 HTF_Excelcior,GB_NV_003,95,0,100,0,0,0,y,n,0.001,1080,A300,1.5,0,64378119,GB_NV_003CCD SE ND
GB_NV_003Churchill_Basin               Churchill_Basin,GB_NV_003,20,50,100,0,0,0,y,n,0.001,1080,A300,1,0,64378120,GB_NV_003Churchill Basin
GB_NV_003Lahontan_Basin                Lahontan_Basin,GB_NV_003,50,10,100,0,0,0,y,n,0.001,1080,A300,1,0,64378120,GB_NV_003Churchill Basin
GB_NV_003Reno_Highliands               Reno_Highliands,GB_NV_003,25,15,100,0,0,0,y,n,0.001,1080,A300,1,0,64378121,GB_NV_003Reno/Sparks ND
GB_NV_003Pyramid_Lake                  Pyramid_Lake,GB_NV_003,0,0,100,0,0,0,y,y,0.1,1080,A300,1.6,0,64378122,GB_NV_003Reno/Sparks
GB_NV_003Unassigned                    Unassigned_NW,GB_NV_003,0,100,100,0,0,0,y,n,0.001,1080,A300,1,0,64378122,GB_NV_003Reno/Sparks
GB_NV_003Unassigned                    Unassigned_W,GB_NV_003,0,100,100,0,0,0,y,n,0.001,1080,A300,1,0,64378122,GB_NV_003Reno/Sparks
GB_NV_003Pyramid_Lake                  Pyramid_Lake_S,GB_NV_003,50,50,100,0,0,0,y,n,0.001,1080,A300,1.1,0,64378122,GB_NV_003Reno/Sparks
GB_NV_003Unassigned                    Unassigned_CEN,GB_NV_003,0,100,100,0,0,0,y,n,0.001,1080,A300,1,0,64378122,GB_NV_003Reno/Sparks
GB_NV_003Reno_Sparks                   Reno_Sparks,GB_NV_003,15,40,100,0,0,0,y,n,0.001,1080,A300,1,0,64378122,GB_NV_003Reno/Sparks
GB_NV_003Bridgeport_WUI                Bridgeport_WUI_N,GB_NV_003,30,40,100,0,0,0,y,n,0.001,1080,A300,1.1,0,64378123,GB_NV_003Bridgeport WUI
GB_NV_003Bridgeport_WUI                Bridgeport_WUI_S,GB_NV_003,75,10,100,0,0,0,y,n,0.001,1080,A300,1.1,0,64378123,GB_NV_003Bridgeport WUI
GB_NV_003Mill_Little_Walker            Mill_Little_Walker,GB_NV_003,75,10,100,0,0,0,y,n,0.001,1080,A300,1,0,64378123,GB_NV_003Bridgeport WUI
GB_NV_003Dog_Valley                    Dog_Valley,GB_NV_003,30,30,100,0,0,0,y,n,0.001,1080,A300,1.3,0,64378124,GB_NV_003Fish Springs ND
GB_NV_003Mineral_Basin                 Mineral_Basin,GB_NV_003,50,15,100,0,0,0,y,n,0.001,1080,A300,1.3,0,64378125,GB_NV_003CCD SE
GB_NV_003Stillwater_NWR                Stillwater_NWR,GB_NV_003,20,0,100,0,0,0,y,n,0.001,1080,A300,1.4,0,64378125,GB_NV_003CCD SE
GB_NV_003Unassigned                    Unassigned_SE,GB_NV_003,0,100,100,0,0,0,y,n,0.001,1080,A300,1,0,64378125,GB_NV_003CCD SE
GB_NV_003Unassigned                    Unassigned_NE,GB_NV_003,0,100,100,0,0,0,y,n,0.001,1080,A300,1,0,64378125,GB_NV_003CCD SE
GB_NV_003Wassuk_Range                  Wassuk_Range,GB_NV_003,75,0,100,0,0,0,y,n,0.001,1080,A300,1.4,0,64378125,GB_NV_003CCD SE
GB_NV_003Walker                        Walker,GB_NV_003,20,50,100,0,0,0,y,n,0.001,1080,A300,1.1,0,64378125,GB_NV_003CCD SE
GB_NV_004BIG_SMOKY                     BIG_SMOKY,GB_NV_004,20,80,100,0,0,0,y,n,0.001,1080,A300,1,0,64380009,GB_NV_004Master
GB_NV_004THREE_BARS                    GARDEN_VALLEY,GB_NV_004,20,80,100,0,0,0,y,n,0.001,1080,A300,1,0,64380009,GB_NV_004Master
GB_NV_004BIG_SMOKY                     BIG_SMOKY_CENTRAL,GB_NV_004,20,80,100,0,0,0,y,n,0.001,1080,A300,1,0,64380009,GB_NV_004Master
GB_NV_004CARICO_LAKE                   CALLAGHAN,GB_NV_004,20,80,100,0,0,0,y,n,0.001,1080,A300,1,0,64380009,GB_NV_004Master
GB_NV_004FISH_CREEK_RNG_SHOSHONE_MTS   FISH_CREEK,GB_NV_004,20,80,100,0,0,0,y,n,0.001,1080,A300,1,0,64380009,GB_NV_004Master
GB_NV_004REESE_RIVER_GRASS_VALLEY      GRASS_VALLEY,GB_NV_004,20,80,100,0,0,0,y,n,0.001,1080,A300,1,0,64380009,GB_NV_004Master
GB_NV_004DIAMOND_MOUNTAINS             DIAMOND_MOUNTAINS,GB_NV_004,20,80,100,0,0,0,y,n,0.001,1080,A300,1,0,64380009,GB_NV_004Master
GB_NV_004THREE_BARS                    KOBEH_VALLEY,GB_NV_004,20,80,100,0,0,0,y,n,0.001,1080,A300,1,0,64380009,GB_NV_004Master
GB_NV_004HOT_CREEK_VALLEY              HOT_CREEK_VALLEY,GB_NV_004,20,80,100,0,0,0,y,n,0.001,1080,A300,1,0,64380009,GB_NV_004Master
GB_NV_004LOCKES                        LOCKES,GB_NV_004,20,80,100,0,0,0,y,n,0.001,1080,A300,1,0,64380009,GB_NV_004Master
GB_NV_004MONTE_CRISTO                  MC_SOUTH,GB_NV_004,20,80,100,0,0,0,y,n,0.001,1080,A300,1,0,64380009,GB_NV_004Master
GB_NV_004MOJAVE                        MOJAVE,GB_NV_004,20,80,100,0,0,0,y,n,0.001,1080,A300,1,0,64380009,GB_NV_004Master
GB_NV_004MONITOR_SMOKY                 MONITOR_EAST,GB_NV_004,20,80,100,0,0,0,y,n,0.001,1080,A300,1,0,64380009,GB_NV_004Master
GB_NV_004CARICO_LAKE                   RAVENSWOOD,GB_NV_004,20,80,100,0,0,0,y,n,0.001,1080,A300,1,0,64380009,GB_NV_004Master
GB_NV_004ANTELOPE_RANGE                ANTELOPE_NORTH,GB_NV_004,20,80,100,0,0,0,y,n,0.001,1080,A300,1,0,64380009,GB_NV_004Master
GB_NV_004FISH_CREEK_RNG_SHOSHONE_MTS   ANTLER_PEAK,GB_NV_004,20,80,100,0,0,0,y,n,0.001,1080,A300,1,0,64380009,GB_NV_004Master
GB_NV_004BIG_HORN                      BIGHORN_NORTH,GB_NV_004,20,80,100,0,0,0,y,n,0.001,1080,A300,1,0,64380009,GB_NV_004Master
GB_NV_004SMITH_CREEK_VALLEY            SMITH_CREEK,GB_NV_004,20,80,100,0,0,0,y,n,0.001,1080,A300,1,0,64380009,GB_NV_004Master
GB_NV_004REVEILLE                      REVEILLE_WEST,GB_NV_004,20,80,100,0,0,0,y,n,0.001,1080,A300,1,0,64380009,GB_NV_004Master
GB_NV_004ROBERTS                       ROBERTS,GB_NV_004,20,80,100,0,0,0,y,n,0.001,1080,A300,1,0,64380009,GB_NV_004Master
GB_NV_004SUPPRESSION                   SUPPRESSION,GB_NV_004,20,80,100,0,0,0,y,n,0.001,1080,A300,1,0,64380009,GB_NV_004Master
GB_NV_004EUREKA_DIAMOND_VALLEY         WHISTLER,GB_NV_004,20,80,100,0,0,0,y,n,0.001,1080,A300,1,0,64380009,GB_NV_004Master
GB_NV_004BIG_SMOKY                     BIG_SMOKY_WEST,GB_NV_004,20,80,100,0,0,0,y,n,0.001,1080,A300,1,0,64380009,GB_NV_004Master
